Log file created at  2019-05-03 14:18:32
Run script: main_Meta_Bayes.py
Parameters:
Namespace(K_Shot_MetaTest=50, K_Shot_MetaTrain=50, N_Way=5, batch_size=16, chars_split_type='random', complexity_type='PAC_Bayes_Pentina', data_path='/data5/tlgao/meta/meta-learning-adjusting-priors/ML_data_sets', data_source='CIFAR100', data_transform='None', limit_train_samples_in_test_tasks=2000, load_model_path='', loss_type='CrossEntropy', lr=0.001, meta_batch_size=16, meta_complex_w=0.0, mode='MetaTrain', model_name='CIFARNet', n_inner_steps=50, n_meta_test_epochs=40, n_meta_train_chars=1200, n_meta_train_classes=500, n_meta_train_epochs=50, n_pixels_shuffles=200, n_test_tasks=10, n_train_tasks=50, result_dir='saved_epoch/CIFAR100__comp_PAC_Bayes_Pentina_ntr_50_nte_10_task-w_0.01_meta-w_0', run_name='CIFAR100__comp_PAC_Bayes_Pentina_ntr_50_nte_10_task-w_0.01_meta-w_0', seed=1, task_complex_w=0.01, test_batch_size=128)
--------------------------------------------------
--- Generating 50 training-tasks
Stochastic-CIFARNet
---- Meta-Training set: 50 tasks
Run finished at:  2019-05-03 16:42:47
MaxPosterior Average Test Error: 34.7%	 Runtime: 8520.2849254217 [sec]
Trained prior saved in saved_epoch/CIFAR100__comp_PAC_Bayes_Pentina_ntr_50_nte_10_task-w_0.01_meta-w_0/model.pt
---- Generating 10 test-tasks with at most 2000 training samples
Meta-Testing with transferred prior....
---------------------Test on Epoch_0------------------------
Meta-Testing task 1 out of 10...
(0.0%)	Epoch: 0 	 Batch: 0 	 Objective: 1.616 	  Acc: 0.312	 Empiric Loss: 1.616	 Intra-Comp. 0.0
(2.5%)	Epoch: 1 	 Batch: 0 	 Objective: 1.372 	  Acc: 0.312	 Empiric Loss: 1.372	 Intra-Comp. 9.328e-06
(5.0%)	Epoch: 2 	 Batch: 0 	 Objective: 1.105 	  Acc: 0.625	 Empiric Loss: 1.105	 Intra-Comp. 1.85e-05
(7.5%)	Epoch: 3 	 Batch: 0 	 Objective: 1.207 	  Acc: 0.562	 Empiric Loss: 1.207	 Intra-Comp. 2.597e-05
(10.0%)	Epoch: 4 	 Batch: 0 	 Objective: 0.8012 	  Acc: 0.75	 Empiric Loss: 0.8012	 Intra-Comp. 3.77e-05
(12.5%)	Epoch: 5 	 Batch: 0 	 Objective: 0.9229 	  Acc: 0.5	 Empiric Loss: 0.9229	 Intra-Comp. 4.798e-05
(15.0%)	Epoch: 6 	 Batch: 0 	 Objective: 0.7179 	  Acc: 0.688	 Empiric Loss: 0.7179	 Intra-Comp. 5.691e-05
(17.5%)	Epoch: 7 	 Batch: 0 	 Objective: 0.3701 	  Acc: 0.875	 Empiric Loss: 0.3701	 Intra-Comp. 6.942e-05
(20.0%)	Epoch: 8 	 Batch: 0 	 Objective: 0.3863 	  Acc: 0.875	 Empiric Loss: 0.3863	 Intra-Comp. 8.051e-05
(22.5%)	Epoch: 9 	 Batch: 0 	 Objective: 0.5533 	  Acc: 0.875	 Empiric Loss: 0.5533	 Intra-Comp. 9.063e-05
(25.0%)	Epoch: 10 	 Batch: 0 	 Objective: 0.2922 	  Acc: 0.938	 Empiric Loss: 0.2922	 Intra-Comp. 0.0001038
(27.5%)	Epoch: 11 	 Batch: 0 	 Objective: 0.4588 	  Acc: 0.938	 Empiric Loss: 0.4588	 Intra-Comp. 0.0001163
(30.0%)	Epoch: 12 	 Batch: 0 	 Objective: 0.2066 	  Acc: 1.0	 Empiric Loss: 0.2066	 Intra-Comp. 0.0001226
(32.5%)	Epoch: 13 	 Batch: 0 	 Objective: 0.03855 	  Acc: 1.0	 Empiric Loss: 0.03855	 Intra-Comp. 0.0001359
(35.0%)	Epoch: 14 	 Batch: 0 	 Objective: 0.1079 	  Acc: 1.0	 Empiric Loss: 0.1079	 Intra-Comp. 0.0001493
(37.5%)	Epoch: 15 	 Batch: 0 	 Objective: 0.09741 	  Acc: 1.0	 Empiric Loss: 0.09741	 Intra-Comp. 0.0001605
(40.0%)	Epoch: 16 	 Batch: 0 	 Objective: 0.01328 	  Acc: 1.0	 Empiric Loss: 0.01328	 Intra-Comp. 0.0001721
(42.5%)	Epoch: 17 	 Batch: 0 	 Objective: 0.5694 	  Acc: 0.688	 Empiric Loss: 0.5694	 Intra-Comp. 0.0001792
(45.0%)	Epoch: 18 	 Batch: 0 	 Objective: 0.04096 	  Acc: 1.0	 Empiric Loss: 0.04096	 Intra-Comp. 0.0001798
(47.5%)	Epoch: 19 	 Batch: 0 	 Objective: 0.04355 	  Acc: 1.0	 Empiric Loss: 0.04355	 Intra-Comp. 0.0001899
(50.0%)	Epoch: 20 	 Batch: 0 	 Objective: 0.05153 	  Acc: 1.0	 Empiric Loss: 0.05152	 Intra-Comp. 0.000199
(52.5%)	Epoch: 21 	 Batch: 0 	 Objective: 0.008315 	  Acc: 1.0	 Empiric Loss: 0.008313	 Intra-Comp. 0.0002056
(55.0%)	Epoch: 22 	 Batch: 0 	 Objective: 0.02301 	  Acc: 1.0	 Empiric Loss: 0.02301	 Intra-Comp. 0.0002103
(57.5%)	Epoch: 23 	 Batch: 0 	 Objective: 0.01654 	  Acc: 1.0	 Empiric Loss: 0.01653	 Intra-Comp. 0.0002152
(60.0%)	Epoch: 24 	 Batch: 0 	 Objective: 0.01315 	  Acc: 1.0	 Empiric Loss: 0.01314	 Intra-Comp. 0.0002186
(62.5%)	Epoch: 25 	 Batch: 0 	 Objective: 0.006033 	  Acc: 1.0	 Empiric Loss: 0.006031	 Intra-Comp. 0.0002214
(65.0%)	Epoch: 26 	 Batch: 0 	 Objective: 0.008914 	  Acc: 1.0	 Empiric Loss: 0.008912	 Intra-Comp. 0.0002242
(67.5%)	Epoch: 27 	 Batch: 0 	 Objective: 0.009728 	  Acc: 1.0	 Empiric Loss: 0.009725	 Intra-Comp. 0.0002263
(70.0%)	Epoch: 28 	 Batch: 0 	 Objective: 0.006892 	  Acc: 1.0	 Empiric Loss: 0.00689	 Intra-Comp. 0.0002283
(72.5%)	Epoch: 29 	 Batch: 0 	 Objective: 0.004024 	  Acc: 1.0	 Empiric Loss: 0.004022	 Intra-Comp. 0.0002304
(75.0%)	Epoch: 30 	 Batch: 0 	 Objective: 0.002477 	  Acc: 1.0	 Empiric Loss: 0.002475	 Intra-Comp. 0.0002321
(77.5%)	Epoch: 31 	 Batch: 0 	 Objective: 0.004121 	  Acc: 1.0	 Empiric Loss: 0.004119	 Intra-Comp. 0.000234
(80.0%)	Epoch: 32 	 Batch: 0 	 Objective: 0.002 	  Acc: 1.0	 Empiric Loss: 0.001998	 Intra-Comp. 0.0002354
(82.5%)	Epoch: 33 	 Batch: 0 	 Objective: 0.002522 	  Acc: 1.0	 Empiric Loss: 0.002519	 Intra-Comp. 0.0002369
(85.0%)	Epoch: 34 	 Batch: 0 	 Objective: 0.003226 	  Acc: 1.0	 Empiric Loss: 0.003224	 Intra-Comp. 0.0002383
(87.5%)	Epoch: 35 	 Batch: 0 	 Objective: 0.003086 	  Acc: 1.0	 Empiric Loss: 0.003084	 Intra-Comp. 0.0002396
(90.0%)	Epoch: 36 	 Batch: 0 	 Objective: 0.00126 	  Acc: 1.0	 Empiric Loss: 0.001257	 Intra-Comp. 0.0002408
(92.5%)	Epoch: 37 	 Batch: 0 	 Objective: 0.003462 	  Acc: 1.0	 Empiric Loss: 0.00346	 Intra-Comp. 0.0002422
(95.0%)	Epoch: 38 	 Batch: 0 	 Objective: 0.001467 	  Acc: 1.0	 Empiric Loss: 0.001465	 Intra-Comp. 0.0002432
(97.5%)	Epoch: 39 	 Batch: 0 	 Objective: 0.0008374 	  Acc: 1.0	 Empiric Loss: 0.0008349	 Intra-Comp. 0.0002443
MaxPosterior Average Test Error: 26.9%	 Runtime: 127.40468780044466 [sec]
Meta-Testing task 2 out of 10...
(0.0%)	Epoch: 0 	 Batch: 0 	 Objective: 1.604 	  Acc: 0.188	 Empiric Loss: 1.604	 Intra-Comp. 0.0
(2.5%)	Epoch: 1 	 Batch: 0 	 Objective: 1.337 	  Acc: 0.562	 Empiric Loss: 1.337	 Intra-Comp. 6.753e-06
(5.0%)	Epoch: 2 	 Batch: 0 	 Objective: 1.512 	  Acc: 0.188	 Empiric Loss: 1.512	 Intra-Comp. 1.826e-05
(7.5%)	Epoch: 3 	 Batch: 0 	 Objective: 1.12 	  Acc: 0.5	 Empiric Loss: 1.12	 Intra-Comp. 3.124e-05
(10.0%)	Epoch: 4 	 Batch: 0 	 Objective: 1.122 	  Acc: 0.438	 Empiric Loss: 1.122	 Intra-Comp. 4.702e-05
(12.5%)	Epoch: 5 	 Batch: 0 	 Objective: 1.202 	  Acc: 0.562	 Empiric Loss: 1.202	 Intra-Comp. 6.516e-05
(15.0%)	Epoch: 6 	 Batch: 0 	 Objective: 0.6674 	  Acc: 0.75	 Empiric Loss: 0.6674	 Intra-Comp. 8.38e-05
(17.5%)	Epoch: 7 	 Batch: 0 	 Objective: 0.7139 	  Acc: 0.75	 Empiric Loss: 0.7139	 Intra-Comp. 0.0001028
(20.0%)	Epoch: 8 	 Batch: 0 	 Objective: 0.4258 	  Acc: 0.938	 Empiric Loss: 0.4258	 Intra-Comp. 0.0001202
(22.5%)	Epoch: 9 	 Batch: 0 	 Objective: 0.6188 	  Acc: 0.812	 Empiric Loss: 0.6188	 Intra-Comp. 0.0001398
(25.0%)	Epoch: 10 	 Batch: 0 	 Objective: 0.2494 	  Acc: 0.938	 Empiric Loss: 0.2494	 Intra-Comp. 0.0001533
(27.5%)	Epoch: 11 	 Batch: 0 	 Objective: 0.2911 	  Acc: 0.875	 Empiric Loss: 0.2911	 Intra-Comp. 0.0001663
(30.0%)	Epoch: 12 	 Batch: 0 	 Objective: 0.2446 	  Acc: 0.938	 Empiric Loss: 0.2446	 Intra-Comp. 0.0001803
(32.5%)	Epoch: 13 	 Batch: 0 	 Objective: 0.1948 	  Acc: 1.0	 Empiric Loss: 0.1948	 Intra-Comp. 0.0001926
(35.0%)	Epoch: 14 	 Batch: 0 	 Objective: 0.1782 	  Acc: 0.938	 Empiric Loss: 0.1782	 Intra-Comp. 0.0002088
