Log file created at  2019-05-02 14:23:06
Run script: main_Meta_Bayes.py
Parameters:
Namespace(K_Shot_MetaTest=50, K_Shot_MetaTrain=50, N_Way=5, batch_size=16, chars_split_type='random', complexity_type='NewBoundSeeger', data_path='/data5/tlgao/meta/meta-learning-adjusting-priors/ML_data_sets', data_source='CIFAR100', data_transform='None', limit_train_samples_in_test_tasks=2000, load_model_path='', loss_type='CrossEntropy', lr=0.001, meta_batch_size=16, meta_complex_w=0.01, mode='MetaTrain', model_name='CIFARNet', n_inner_steps=50, n_meta_test_epochs=40, n_meta_train_chars=1200, n_meta_train_classes=500, n_meta_train_epochs=50, n_pixels_shuffles=200, n_test_tasks=10, n_train_tasks=7, result_dir='saved_epoch/CIFAR100__comp_NewBoundSeeger_ntr_7_nte_10_task-w_0.01_meta-w_0.01', run_name='CIFAR100__comp_NewBoundSeeger_ntr_7_nte_10_task-w_0.01_meta-w_0.01', seed=1, task_complex_w=0.01, test_batch_size=128)
--------------------------------------------------
--- Generating 7 training-tasks
Stochastic-CIFARNet
---- Meta-Training set: 7 tasks
Run finished at:  2019-05-02 14:36:21
MaxPosterior Average Test Error: 33.4%	 Runtime: 775.7058912180364 [sec]
Trained prior saved in saved_epoch/CIFAR100__comp_NewBoundSeeger_ntr_7_nte_10_task-w_0.01_meta-w_0.01/model.pt
---- Generating 10 test-tasks with at most 2000 training samples
Meta-Testing with transferred prior....
---------------------Test on Epoch_0------------------------
Meta-Testing task 1 out of 10...
(0.0%)	Epoch: 0 	 Batch: 0 	 Objective: 1.629 	  Acc: 0.125	 Empiric Loss: 1.625	 Intra-Comp. 0.3412
(2.5%)	Epoch: 1 	 Batch: 0 	 Objective: 1.285 	  Acc: 0.5	 Empiric Loss: 1.282	 Intra-Comp. 0.3088
(5.0%)	Epoch: 2 	 Batch: 0 	 Objective: 1.072 	  Acc: 0.625	 Empiric Loss: 1.069	 Intra-Comp. 0.2864
(7.5%)	Epoch: 3 	 Batch: 0 	 Objective: 1.234 	  Acc: 0.438	 Empiric Loss: 1.231	 Intra-Comp. 0.3036
(10.0%)	Epoch: 4 	 Batch: 0 	 Objective: 1.094 	  Acc: 0.5	 Empiric Loss: 1.091	 Intra-Comp. 0.2889
(12.5%)	Epoch: 5 	 Batch: 0 	 Objective: 0.9929 	  Acc: 0.625	 Empiric Loss: 0.9901	 Intra-Comp. 0.2776
(15.0%)	Epoch: 6 	 Batch: 0 	 Objective: 1.098 	  Acc: 0.562	 Empiric Loss: 1.095	 Intra-Comp. 0.2893
(17.5%)	Epoch: 7 	 Batch: 0 	 Objective: 0.6331 	  Acc: 0.75	 Empiric Loss: 0.6308	 Intra-Comp. 0.232
(20.0%)	Epoch: 8 	 Batch: 0 	 Objective: 0.6364 	  Acc: 0.812	 Empiric Loss: 0.6341	 Intra-Comp. 0.2325
(22.5%)	Epoch: 9 	 Batch: 0 	 Objective: 0.9323 	  Acc: 0.625	 Empiric Loss: 0.9296	 Intra-Comp. 0.2706
(25.0%)	Epoch: 10 	 Batch: 0 	 Objective: 0.4237 	  Acc: 0.938	 Empiric Loss: 0.4217	 Intra-Comp. 0.1991
(27.5%)	Epoch: 11 	 Batch: 0 	 Objective: 0.6058 	  Acc: 0.875	 Empiric Loss: 0.6035	 Intra-Comp. 0.2281
(30.0%)	Epoch: 12 	 Batch: 0 	 Objective: 0.7008 	  Acc: 0.75	 Empiric Loss: 0.6984	 Intra-Comp. 0.2415
(32.5%)	Epoch: 13 	 Batch: 0 	 Objective: 0.2033 	  Acc: 0.938	 Empiric Loss: 0.2018	 Intra-Comp. 0.1537
(35.0%)	Epoch: 14 	 Batch: 0 	 Objective: 0.3904 	  Acc: 0.812	 Empiric Loss: 0.3885	 Intra-Comp. 0.1932
(37.5%)	Epoch: 15 	 Batch: 0 	 Objective: 0.1278 	  Acc: 0.938	 Empiric Loss: 0.1264	 Intra-Comp. 0.1324
(40.0%)	Epoch: 16 	 Batch: 0 	 Objective: 0.2786 	  Acc: 0.875	 Empiric Loss: 0.2769	 Intra-Comp. 0.1712
(42.5%)	Epoch: 17 	 Batch: 0 	 Objective: 0.1474 	  Acc: 0.938	 Empiric Loss: 0.146	 Intra-Comp. 0.1384
(45.0%)	Epoch: 18 	 Batch: 0 	 Objective: 0.1127 	  Acc: 1.0	 Empiric Loss: 0.1114	 Intra-Comp. 0.1275
(47.5%)	Epoch: 19 	 Batch: 0 	 Objective: 0.2338 	  Acc: 0.938	 Empiric Loss: 0.2322	 Intra-Comp. 0.1611
(50.0%)	Epoch: 20 	 Batch: 0 	 Objective: 0.2086 	  Acc: 0.875	 Empiric Loss: 0.207	 Intra-Comp. 0.155
(52.5%)	Epoch: 21 	 Batch: 0 	 Objective: 0.3842 	  Acc: 0.812	 Empiric Loss: 0.3822	 Intra-Comp. 0.1921
(55.0%)	Epoch: 22 	 Batch: 0 	 Objective: 0.01888 	  Acc: 1.0	 Empiric Loss: 0.01806	 Intra-Comp. 0.08216
(57.5%)	Epoch: 23 	 Batch: 0 	 Objective: 0.2958 	  Acc: 0.875	 Empiric Loss: 0.2941	 Intra-Comp. 0.1748
(60.0%)	Epoch: 24 	 Batch: 0 	 Objective: 0.06172 	  Acc: 1.0	 Empiric Loss: 0.06064	 Intra-Comp. 0.1076
(62.5%)	Epoch: 25 	 Batch: 0 	 Objective: 0.05927 	  Acc: 1.0	 Empiric Loss: 0.0582	 Intra-Comp. 0.1065
(65.0%)	Epoch: 26 	 Batch: 0 	 Objective: 0.2353 	  Acc: 0.875	 Empiric Loss: 0.2337	 Intra-Comp. 0.1615
(67.5%)	Epoch: 27 	 Batch: 0 	 Objective: 0.2703 	  Acc: 0.875	 Empiric Loss: 0.2686	 Intra-Comp. 0.1694
(70.0%)	Epoch: 28 	 Batch: 0 	 Objective: 0.0112 	  Acc: 1.0	 Empiric Loss: 0.01045	 Intra-Comp. 0.07487
(72.5%)	Epoch: 29 	 Batch: 0 	 Objective: 0.1239 	  Acc: 0.938	 Empiric Loss: 0.1226	 Intra-Comp. 0.1312
(75.0%)	Epoch: 30 	 Batch: 0 	 Objective: 0.02581 	  Acc: 1.0	 Empiric Loss: 0.02494	 Intra-Comp. 0.08752
(77.5%)	Epoch: 31 	 Batch: 0 	 Objective: 0.06035 	  Acc: 1.0	 Empiric Loss: 0.05928	 Intra-Comp. 0.107
