Log file created at  2019-04-22 17:20:12
Run script: main_Meta_Bayes.py
Parameters:
Namespace(K_Shot_MetaTest=100, K_Shot_MetaTrain=100, N_Way=5, batch_size=16, chars_split_type='random', complexity_type='NewBoundSeeger', data_path='/data5/tlgao/meta/meta-learning-adjusting-priors/ML_data_sets', data_source='CIFAR100', data_transform='None', limit_train_samples_in_test_tasks=2000, load_model_path='', loss_type='CrossEntropy', lr=0.001, meta_batch_size=16, meta_complex_w=0.1, mode='MetaTrain', model_name='CIFARNet', n_inner_steps=50, n_meta_test_epochs=40, n_meta_train_chars=1200, n_meta_train_classes=500, n_meta_train_epochs=50, n_pixels_shuffles=200, n_test_tasks=50, n_train_tasks=7, result_dir='saved/CIFAR100__comp_NewBoundSeeger_ntr_7_nte_50_task-w_0.1_meta-w_0.1', run_name='CIFAR100__comp_NewBoundSeeger_ntr_7_nte_50_task-w_0.1_meta-w_0.1', seed=1, task_complex_w=0.1, test_batch_size=128)
--------------------------------------------------
--- Generating 7 training-tasks
Stochastic-CIFARNet
---- Meta-Training set: 7 tasks
Run finished at:  2019-04-22 17:36:36
MaxPosterior Average Test Error: 27.5%	 Runtime: 960.5626180106774 [sec]
Trained prior saved in saved/CIFAR100__comp_NewBoundSeeger_ntr_7_nte_50_task-w_0.1_meta-w_0.1/model.pt
---- Generating 50 test-tasks with at most 2000 training samples
Meta-Testing with transferred prior....
(0.0%)	Epoch: 0 	 Batch: 0 	 Objective: 1.666 	  Acc: 0.0625	 Empiric Loss: 1.643	 Intra-Comp. 0.2385
(2.5%)	Epoch: 1 	 Batch: 0 	 Objective: 1.416 	  Acc: 0.375	 Empiric Loss: 1.394	 Intra-Comp. 0.2219
(5.0%)	Epoch: 2 	 Batch: 0 	 Objective: 1.633 	  Acc: 0.312	 Empiric Loss: 1.609	 Intra-Comp. 0.2364
(7.5%)	Epoch: 3 	 Batch: 0 	 Objective: 1.183 	  Acc: 0.562	 Empiric Loss: 1.163	 Intra-Comp. 0.205
(10.0%)	Epoch: 4 	 Batch: 0 	 Objective: 1.126 	  Acc: 0.688	 Empiric Loss: 1.106	 Intra-Comp. 0.2006
(12.5%)	Epoch: 5 	 Batch: 0 	 Objective: 1.735 	  Acc: 0.188	 Empiric Loss: 1.711	 Intra-Comp. 0.2429
(15.0%)	Epoch: 6 	 Batch: 0 	 Objective: 0.8771 	  Acc: 0.625	 Empiric Loss: 0.8591	 Intra-Comp. 0.18
(17.5%)	Epoch: 7 	 Batch: 0 	 Objective: 0.7553 	  Acc: 0.562	 Empiric Loss: 0.7384	 Intra-Comp. 0.1689
(20.0%)	Epoch: 8 	 Batch: 0 	 Objective: 0.8443 	  Acc: 0.75	 Empiric Loss: 0.8266	 Intra-Comp. 0.1771
(22.5%)	Epoch: 9 	 Batch: 0 	 Objective: 0.8998 	  Acc: 0.75	 Empiric Loss: 0.8816	 Intra-Comp. 0.182
(25.0%)	Epoch: 10 	 Batch: 0 	 Objective: 0.5555 	  Acc: 0.875	 Empiric Loss: 0.5406	 Intra-Comp. 0.1485
(27.5%)	Epoch: 11 	 Batch: 0 	 Objective: 0.6985 	  Acc: 0.812	 Empiric Loss: 0.6821	 Intra-Comp. 0.1634
(30.0%)	Epoch: 12 	 Batch: 0 	 Objective: 0.6161 	  Acc: 0.875	 Empiric Loss: 0.6006	 Intra-Comp. 0.155
(32.5%)	Epoch: 13 	 Batch: 0 	 Objective: 0.3628 	  Acc: 0.938	 Empiric Loss: 0.3503	 Intra-Comp. 0.1248
(35.0%)	Epoch: 14 	 Batch: 0 	 Objective: 0.7274 	  Acc: 0.625	 Empiric Loss: 0.7108	 Intra-Comp. 0.1663
(37.5%)	Epoch: 15 	 Batch: 0 	 Objective: 0.715 	  Acc: 0.812	 Empiric Loss: 0.6985	 Intra-Comp. 0.1651
(40.0%)	Epoch: 16 	 Batch: 0 	 Objective: 0.4425 	  Acc: 0.875	 Empiric Loss: 0.429	 Intra-Comp. 0.1353
(42.5%)	Epoch: 17 	 Batch: 0 	 Objective: 0.2221 	  Acc: 0.938	 Empiric Loss: 0.2118	 Intra-Comp. 0.1032
(45.0%)	Epoch: 18 	 Batch: 0 	 Objective: 0.1013 	  Acc: 1.0	 Empiric Loss: 0.09353	 Intra-Comp. 0.07768
(47.5%)	Epoch: 19 	 Batch: 0 	 Objective: 0.1556 	  Acc: 0.938	 Empiric Loss: 0.1466	 Intra-Comp. 0.09039
(50.0%)	Epoch: 20 	 Batch: 0 	 Objective: 0.07633 	  Acc: 1.0	 Empiric Loss: 0.06926	 Intra-Comp. 0.07065
(52.5%)	Epoch: 21 	 Batch: 0 	 Objective: 0.1522 	  Acc: 0.938	 Empiric Loss: 0.1433	 Intra-Comp. 0.08968
(55.0%)	Epoch: 22 	 Batch: 0 	 Objective: 0.06948 	  Acc: 1.0	 Empiric Loss: 0.06262	 Intra-Comp. 0.06852
(57.5%)	Epoch: 23 	 Batch: 0 	 Objective: 0.02012 	  Acc: 1.0	 Empiric Loss: 0.01535	 Intra-Comp. 0.04768
(60.0%)	Epoch: 24 	 Batch: 0 	 Objective: 0.05633 	  Acc: 1.0	 Empiric Loss: 0.04992	 Intra-Comp. 0.0641
(62.5%)	Epoch: 25 	 Batch: 0 	 Objective: 0.01524 	  Acc: 1.0	 Empiric Loss: 0.0108	 Intra-Comp. 0.04438
(65.0%)	Epoch: 26 	 Batch: 0 	 Objective: 0.02022 	  Acc: 1.0	 Empiric Loss: 0.01545	 Intra-Comp. 0.04775
(67.5%)	Epoch: 27 	 Batch: 0 	 Objective: 0.01355 	  Acc: 1.0	 Empiric Loss: 0.009238	 Intra-Comp. 0.0431
(70.0%)	Epoch: 28 	 Batch: 0 	 Objective: 0.01021 	  Acc: 1.0	 Empiric Loss: 0.006191	 Intra-Comp. 0.04022
(72.5%)	Epoch: 29 	 Batch: 0 	 Objective: 0.006957 	  Acc: 1.0	 Empiric Loss: 0.003287	 Intra-Comp. 0.0367
(75.0%)	Epoch: 30 	 Batch: 0 	 Objective: 0.007085 	  Acc: 1.0	 Empiric Loss: 0.003399	 Intra-Comp. 0.03686
(77.5%)	Epoch: 31 	 Batch: 0 	 Objective: 0.005922 	  Acc: 1.0	 Empiric Loss: 0.002392	 Intra-Comp. 0.03531
(80.0%)	Epoch: 32 	 Batch: 0 	 Objective: 0.005749 	  Acc: 1.0	 Empiric Loss: 0.002244	 Intra-Comp. 0.03505
(82.5%)	Epoch: 33 	 Batch: 0 	 Objective: 0.006533 	  Acc: 1.0	 Empiric Loss: 0.002918	 Intra-Comp. 0.03615
(85.0%)	Epoch: 34 	 Batch: 0 	 Objective: 0.004748 	  Acc: 1.0	 Empiric Loss: 0.001405	 Intra-Comp. 0.03342
(87.5%)	Epoch: 35 	 Batch: 0 	 Objective: 0.007317 	  Acc: 1.0	 Empiric Loss: 0.003603	 Intra-Comp. 0.03714
(90.0%)	Epoch: 36 	 Batch: 0 	 Objective: 0.003861 	  Acc: 1.0	 Empiric Loss: 0.0007004	 Intra-Comp. 0.0316
(92.5%)	Epoch: 37 	 Batch: 0 	 Objective: 0.004729 	  Acc: 1.0	 Empiric Loss: 0.00139	 Intra-Comp. 0.03339
(95.0%)	Epoch: 38 	 Batch: 0 	 Objective: 0.00424 	  Acc: 1.0	 Empiric Loss: 0.0009953	 Intra-Comp. 0.03244
(97.5%)	Epoch: 39 	 Batch: 0 	 Objective: 0.004715 	  Acc: 1.0	 Empiric Loss: 0.001378	 Intra-Comp. 0.03337
MaxPosterior Average Test Error: 42.5%	 Runtime: 108.42669626884162 [sec]
0 task : Error 0.42479999999999996, Complexity 0.03510206192731857, loss 2.7867276668548584
(0.0%)	Epoch: 0 	 Batch: 0 	 Objective: 1.655 	  Acc: 0.125	 Empiric Loss: 1.631	 Intra-Comp. 0.2378
(2.5%)	Epoch: 1 	 Batch: 0 	 Objective: 1.278 	  Acc: 0.438	 Empiric Loss: 1.257	 Intra-Comp. 0.212
(5.0%)	Epoch: 2 	 Batch: 0 	 Objective: 1.043 	  Acc: 0.562	 Empiric Loss: 1.024	 Intra-Comp. 0.194
(7.5%)	Epoch: 3 	 Batch: 0 	 Objective: 0.912 	  Acc: 0.562	 Empiric Loss: 0.8937	 Intra-Comp. 0.1831
(10.0%)	Epoch: 4 	 Batch: 0 	 Objective: 0.8894 	  Acc: 0.75	 Empiric Loss: 0.8713	 Intra-Comp. 0.1811
(12.5%)	Epoch: 5 	 Batch: 0 	 Objective: 0.9825 	  Acc: 0.625	 Empiric Loss: 0.9636	 Intra-Comp. 0.1891
(15.0%)	Epoch: 6 	 Batch: 0 	 Objective: 0.6639 	  Acc: 0.812	 Empiric Loss: 0.6479	 Intra-Comp. 0.1599
(17.5%)	Epoch: 7 	 Batch: 0 	 Objective: 0.8378 	  Acc: 0.625	 Empiric Loss: 0.8202	 Intra-Comp. 0.1765
(20.0%)	Epoch: 8 	 Batch: 0 	 Objective: 0.6767 	  Acc: 0.688	 Empiric Loss: 0.6606	 Intra-Comp. 0.1612
(22.5%)	Epoch: 9 	 Batch: 0 	 Objective: 0.9023 	  Acc: 0.812	 Empiric Loss: 0.8841	 Intra-Comp. 0.1823
(25.0%)	Epoch: 10 	 Batch: 0 	 Objective: 0.2539 	  Acc: 0.938	 Empiric Loss: 0.243	 Intra-Comp. 0.1085
(27.5%)	Epoch: 11 	 Batch: 0 	 Objective: 0.3553 	  Acc: 0.812	 Empiric Loss: 0.3429	 Intra-Comp. 0.1238
(30.0%)	Epoch: 12 	 Batch: 0 	 Objective: 0.3439 	  Acc: 0.875	 Empiric Loss: 0.3317	 Intra-Comp. 0.1222
(32.5%)	Epoch: 13 	 Batch: 0 	 Objective: 0.1926 	  Acc: 0.875	 Empiric Loss: 0.1828	 Intra-Comp. 0.09772
(35.0%)	Epoch: 14 	 Batch: 0 	 Objective: 0.1523 	  Acc: 1.0	 Empiric Loss: 0.1433	 Intra-Comp. 0.08965
(37.5%)	Epoch: 15 	 Batch: 0 	 Objective: 0.2591 	  Acc: 0.875	 Empiric Loss: 0.2482	 Intra-Comp. 0.1094
(40.0%)	Epoch: 16 	 Batch: 0 	 Objective: 0.284 	  Acc: 0.875	 Empiric Loss: 0.2727	 Intra-Comp. 0.1133
(42.5%)	Epoch: 17 	 Batch: 0 	 Objective: 0.066 	  Acc: 1.0	 Empiric Loss: 0.05927	 Intra-Comp. 0.06737
(45.0%)	Epoch: 18 	 Batch: 0 	 Objective: 0.1445 	  Acc: 0.938	 Empiric Loss: 0.1357	 Intra-Comp. 0.08799
(47.5%)	Epoch: 19 	 Batch: 0 	 Objective: 0.3539 	  Acc: 0.875	 Empiric Loss: 0.3416	 Intra-Comp. 0.1236
(50.0%)	Epoch: 20 	 Batch: 0 	 Objective: 0.09848 	  Acc: 1.0	 Empiric Loss: 0.09079	 Intra-Comp. 0.07693
(52.5%)	Epoch: 21 	 Batch: 0 	 Objective: 0.08324 	  Acc: 1.0	 Empiric Loss: 0.07597	 Intra-Comp. 0.07269
(55.0%)	Epoch: 22 	 Batch: 0 	 Objective: 0.03225 	  Acc: 1.0	 Empiric Loss: 0.02682	 Intra-Comp. 0.05424
(57.5%)	Epoch: 23 	 Batch: 0 	 Objective: 0.065 	  Acc: 1.0	 Empiric Loss: 0.0583	 Intra-Comp. 0.06706
(60.0%)	Epoch: 24 	 Batch: 0 	 Objective: 0.02591 	  Acc: 1.0	 Empiric Loss: 0.02081	 Intra-Comp. 0.05102
(62.5%)	Epoch: 25 	 Batch: 0 	 Objective: 0.01353 	  Acc: 1.0	 Empiric Loss: 0.009223	 Intra-Comp. 0.04307
(65.0%)	Epoch: 26 	 Batch: 0 	 Objective: 0.04729 	  Acc: 1.0	 Empiric Loss: 0.04122	 Intra-Comp. 0.06072
(67.5%)	Epoch: 27 	 Batch: 0 	 Objective: 0.01685 	  Acc: 1.0	 Empiric Loss: 0.0123	 Intra-Comp. 0.04552
(70.0%)	Epoch: 28 	 Batch: 0 	 Objective: 0.007238 	  Acc: 1.0	 Empiric Loss: 0.003534	 Intra-Comp. 0.03703
(72.5%)	Epoch: 29 	 Batch: 0 	 Objective: 0.01139 	  Acc: 1.0	 Empiric Loss: 0.007258	 Intra-Comp. 0.04128
(75.0%)	Epoch: 30 	 Batch: 0 	 Objective: 0.01066 	  Acc: 1.0	 Empiric Loss: 0.006597	 Intra-Comp. 0.04063
(77.5%)	Epoch: 31 	 Batch: 0 	 Objective: 0.003794 	  Acc: 1.0	 Empiric Loss: 0.0006505	 Intra-Comp. 0.03143
(80.0%)	Epoch: 32 	 Batch: 0 	 Objective: 0.004969 	  Acc: 1.0	 Empiric Loss: 0.001589	 Intra-Comp. 0.0338
(82.5%)	Epoch: 33 	 Batch: 0 	 Objective: 0.007195 	  Acc: 1.0	 Empiric Loss: 0.003496	 Intra-Comp. 0.03698
(85.0%)	Epoch: 34 	 Batch: 0 	 Objective: 0.004419 	  Acc: 1.0	 Empiric Loss: 0.00114	 Intra-Comp. 0.0328
(87.5%)	Epoch: 35 	 Batch: 0 	 Objective: 0.004469 	  Acc: 1.0	 Empiric Loss: 0.00118	 Intra-Comp. 0.03289
(90.0%)	Epoch: 36 	 Batch: 0 	 Objective: 0.004218 	  Acc: 1.0	 Empiric Loss: 0.0009789	 Intra-Comp. 0.03239
(92.5%)	Epoch: 37 	 Batch: 0 	 Objective: 0.003707 	  Acc: 1.0	 Empiric Loss: 0.000585	 Intra-Comp. 0.03122
(95.0%)	Epoch: 38 	 Batch: 0 	 Objective: 0.003442 	  Acc: 1.0	 Empiric Loss: 0.0003923	 Intra-Comp. 0.03049
(97.5%)	Epoch: 39 	 Batch: 0 	 Objective: 0.003613 	  Acc: 1.0	 Empiric Loss: 0.0005155	 Intra-Comp. 0.03097
MaxPosterior Average Test Error: 32.3%	 Runtime: 111.79067830648273 [sec]
1 task : Error 0.3228, Complexity 0.13818663358688354, loss 0.9552469253540039
(0.0%)	Epoch: 0 	 Batch: 0 	 Objective: 1.633 	  Acc: 0.188	 Empiric Loss: 1.609	 Intra-Comp. 0.2363
(2.5%)	Epoch: 1 	 Batch: 0 	 Objective: 1.17 	  Acc: 0.625	 Empiric Loss: 1.15	 Intra-Comp. 0.204
(5.0%)	Epoch: 2 	 Batch: 0 	 Objective: 0.889 	  Acc: 0.625	 Empiric Loss: 0.8709	 Intra-Comp. 0.1811
(7.5%)	Epoch: 3 	 Batch: 0 	 Objective: 1.279 	  Acc: 0.312	 Empiric Loss: 1.258	 Intra-Comp. 0.2121
(10.0%)	Epoch: 4 	 Batch: 0 	 Objective: 1.061 	  Acc: 0.438	 Empiric Loss: 1.041	 Intra-Comp. 0.1955
(12.5%)	Epoch: 5 	 Batch: 0 	 Objective: 0.871 	  Acc: 0.5	 Empiric Loss: 0.853	 Intra-Comp. 0.1795
(15.0%)	Epoch: 6 	 Batch: 0 	 Objective: 1.008 	  Acc: 0.562	 Empiric Loss: 0.9893	 Intra-Comp. 0.1912
(17.5%)	Epoch: 7 	 Batch: 0 	 Objective: 0.527 	  Acc: 0.812	 Empiric Loss: 0.5125	 Intra-Comp. 0.1453
(20.0%)	Epoch: 8 	 Batch: 0 	 Objective: 0.4837 	  Acc: 0.938	 Empiric Loss: 0.4697	 Intra-Comp. 0.1402
(22.5%)	Epoch: 9 	 Batch: 0 	 Objective: 0.6004 	  Acc: 0.812	 Empiric Loss: 0.585	 Intra-Comp. 0.1533
(25.0%)	Epoch: 10 	 Batch: 0 	 Objective: 0.4838 	  Acc: 0.812	 Empiric Loss: 0.4697	 Intra-Comp. 0.1402
(27.5%)	Epoch: 11 	 Batch: 0 	 Objective: 0.4948 	  Acc: 0.75	 Empiric Loss: 0.4807	 Intra-Comp. 0.1416
(30.0%)	Epoch: 12 	 Batch: 0 	 Objective: 0.2831 	  Acc: 0.875	 Empiric Loss: 0.2718	 Intra-Comp. 0.1132
(32.5%)	Epoch: 13 	 Batch: 0 	 Objective: 0.4362 	  Acc: 0.938	 Empiric Loss: 0.4227	 Intra-Comp. 0.1344
(35.0%)	Epoch: 14 	 Batch: 0 	 Objective: 0.5884 	  Acc: 0.875	 Empiric Loss: 0.5732	 Intra-Comp. 0.1521
(37.5%)	Epoch: 15 	 Batch: 0 	 Objective: 0.265 	  Acc: 0.938	 Empiric Loss: 0.2539	 Intra-Comp. 0.1103
(40.0%)	Epoch: 16 	 Batch: 0 	 Objective: 0.213 	  Acc: 1.0	 Empiric Loss: 0.2028	 Intra-Comp. 0.1015
(42.5%)	Epoch: 17 	 Batch: 0 	 Objective: 0.1173 	  Acc: 1.0	 Empiric Loss: 0.1091	 Intra-Comp. 0.0817
(45.0%)	Epoch: 18 	 Batch: 0 	 Objective: 0.1645 	  Acc: 0.938	 Empiric Loss: 0.1553	 Intra-Comp. 0.09222
(47.5%)	Epoch: 19 	 Batch: 0 	 Objective: 0.127 	  Acc: 1.0	 Empiric Loss: 0.1186	 Intra-Comp. 0.08403
(50.0%)	Epoch: 20 	 Batch: 0 	 Objective: 0.03507 	  Acc: 1.0	 Empiric Loss: 0.02952	 Intra-Comp. 0.05556
(52.5%)	Epoch: 21 	 Batch: 0 	 Objective: 0.2484 	  Acc: 0.875	 Empiric Loss: 0.2377	 Intra-Comp. 0.1076
(55.0%)	Epoch: 22 	 Batch: 0 	 Objective: 0.1442 	  Acc: 0.938	 Empiric Loss: 0.1354	 Intra-Comp. 0.08793
(57.5%)	Epoch: 23 	 Batch: 0 	 Objective: 0.2016 	  Acc: 0.938	 Empiric Loss: 0.1916	 Intra-Comp. 0.09945
(60.0%)	Epoch: 24 	 Batch: 0 	 Objective: 0.1451 	  Acc: 0.875	 Empiric Loss: 0.1363	 Intra-Comp. 0.08815
(62.5%)	Epoch: 25 	 Batch: 0 	 Objective: 0.05018 	  Acc: 1.0	 Empiric Loss: 0.044	 Intra-Comp. 0.06184
(65.0%)	Epoch: 26 	 Batch: 0 	 Objective: 0.02372 	  Acc: 1.0	 Empiric Loss: 0.01874	 Intra-Comp. 0.04981
(67.5%)	Epoch: 27 	 Batch: 0 	 Objective: 0.2476 	  Acc: 0.938	 Empiric Loss: 0.2368	 Intra-Comp. 0.1075
(70.0%)	Epoch: 28 	 Batch: 0 	 Objective: 0.0138 	  Acc: 1.0	 Empiric Loss: 0.009469	 Intra-Comp. 0.04329
(72.5%)	Epoch: 29 	 Batch: 0 	 Objective: 0.01625 	  Acc: 1.0	 Empiric Loss: 0.01174	 Intra-Comp. 0.0451
(75.0%)	Epoch: 30 	 Batch: 0 	 Objective: 0.02499 	  Acc: 1.0	 Empiric Loss: 0.01994	 Intra-Comp. 0.05053
(77.5%)	Epoch: 31 	 Batch: 0 	 Objective: 0.005601 	  Acc: 1.0	 Empiric Loss: 0.002119	 Intra-Comp. 0.03483
(80.0%)	Epoch: 32 	 Batch: 0 	 Objective: 0.006449 	  Acc: 1.0	 Empiric Loss: 0.002846	 Intra-Comp. 0.03603
(82.5%)	Epoch: 33 	 Batch: 0 	 Objective: 0.009831 	  Acc: 1.0	 Empiric Loss: 0.005846	 Intra-Comp. 0.03985
(85.0%)	Epoch: 34 	 Batch: 0 	 Objective: 0.006646 	  Acc: 1.0	 Empiric Loss: 0.003017	 Intra-Comp. 0.03629
(87.5%)	Epoch: 35 	 Batch: 0 	 Objective: 0.007789 	  Acc: 1.0	 Empiric Loss: 0.00402	 Intra-Comp. 0.03769
(90.0%)	Epoch: 36 	 Batch: 0 	 Objective: 0.006672 	  Acc: 1.0	 Empiric Loss: 0.00304	 Intra-Comp. 0.03633
(92.5%)	Epoch: 37 	 Batch: 0 	 Objective: 0.007223 	  Acc: 1.0	 Empiric Loss: 0.003521	 Intra-Comp. 0.03702
(95.0%)	Epoch: 38 	 Batch: 0 	 Objective: 0.005355 	  Acc: 1.0	 Empiric Loss: 0.00191	 Intra-Comp. 0.03444
(97.5%)	Epoch: 39 	 Batch: 0 	 Objective: 0.005602 	  Acc: 1.0	 Empiric Loss: 0.00212	 Intra-Comp. 0.03483
MaxPosterior Average Test Error: 33.3%	 Runtime: 115.2501472029835 [sec]
2 task : Error 0.3328, Complexity 0.14502288401126862, loss 0.8692280054092407
(0.0%)	Epoch: 0 	 Batch: 0 	 Objective: 1.643 	  Acc: 0.188	 Empiric Loss: 1.619	 Intra-Comp. 0.237
(2.5%)	Epoch: 1 	 Batch: 0 	 Objective: 0.9764 	  Acc: 0.625	 Empiric Loss: 0.9576	 Intra-Comp. 0.1885
(5.0%)	Epoch: 2 	 Batch: 0 	 Objective: 1.321 	  Acc: 0.5	 Empiric Loss: 1.3	 Intra-Comp. 0.2152
(7.5%)	Epoch: 3 	 Batch: 0 	 Objective: 1.072 	  Acc: 0.688	 Empiric Loss: 1.053	 Intra-Comp. 0.1964
(10.0%)	Epoch: 4 	 Batch: 0 	 Objective: 0.8823 	  Acc: 0.562	 Empiric Loss: 0.8642	 Intra-Comp. 0.1805
(12.5%)	Epoch: 5 	 Batch: 0 	 Objective: 0.7355 	  Acc: 0.688	 Empiric Loss: 0.7188	 Intra-Comp. 0.167
(15.0%)	Epoch: 6 	 Batch: 0 	 Objective: 0.6453 	  Acc: 0.75	 Empiric Loss: 0.6295	 Intra-Comp. 0.158
(17.5%)	Epoch: 7 	 Batch: 0 	 Objective: 0.6637 	  Acc: 0.812	 Empiric Loss: 0.6477	 Intra-Comp. 0.1599
(20.0%)	Epoch: 8 	 Batch: 0 	 Objective: 0.6207 	  Acc: 0.688	 Empiric Loss: 0.6052	 Intra-Comp. 0.1555
