Log file created at  2019-04-22 23:57:34
Run script: main_Meta_Bayes.py
Parameters:
Namespace(K_Shot_MetaTest=100, K_Shot_MetaTrain=100, N_Way=5, batch_size=16, chars_split_type='random', complexity_type='PAC_Bayes_Pentina', data_path='/data5/tlgao/meta/meta-learning-adjusting-priors/ML_data_sets', data_source='CIFAR100', data_transform='None', limit_train_samples_in_test_tasks=2000, load_model_path='', loss_type='CrossEntropy', lr=0.001, meta_batch_size=16, meta_complex_w=0.0, mode='MetaTrain', model_name='CIFARNet', n_inner_steps=50, n_meta_test_epochs=40, n_meta_train_chars=1200, n_meta_train_classes=500, n_meta_train_epochs=50, n_pixels_shuffles=200, n_test_tasks=50, n_train_tasks=1, result_dir='saved/CIFAR100__comp_PAC_Bayes_Pentina_ntr_1_nte_50_task-w_0.01_meta-w_0', run_name='CIFAR100__comp_PAC_Bayes_Pentina_ntr_1_nte_50_task-w_0.01_meta-w_0', seed=1, task_complex_w=0.01, test_batch_size=128)
--------------------------------------------------
--- Generating 1 training-tasks
Stochastic-CIFARNet
---- Meta-Training set: 1 tasks
Run finished at:  2019-04-22 23:59:49
MaxPosterior Average Test Error: 20.8%	 Runtime: 126.9260293059051 [sec]
Trained prior saved in saved/CIFAR100__comp_PAC_Bayes_Pentina_ntr_1_nte_50_task-w_0.01_meta-w_0/model.pt
---- Generating 50 test-tasks with at most 2000 training samples
Meta-Testing with transferred prior....
(0.0%)	Epoch: 0 	 Batch: 0 	 Objective: 1.663 	  Acc: 0.0625	 Empiric Loss: 1.663	 Intra-Comp. 0.0
(2.5%)	Epoch: 1 	 Batch: 0 	 Objective: 1.093 	  Acc: 0.5	 Empiric Loss: 1.093	 Intra-Comp. 1.858e-05
(5.0%)	Epoch: 2 	 Batch: 0 	 Objective: 0.635 	  Acc: 0.75	 Empiric Loss: 0.635	 Intra-Comp. 2.786e-05
(7.5%)	Epoch: 3 	 Batch: 0 	 Objective: 1.028 	  Acc: 0.562	 Empiric Loss: 1.028	 Intra-Comp. 3.992e-05
(10.0%)	Epoch: 4 	 Batch: 0 	 Objective: 0.5728 	  Acc: 0.812	 Empiric Loss: 0.5728	 Intra-Comp. 4.869e-05
(12.5%)	Epoch: 5 	 Batch: 0 	 Objective: 0.7875 	  Acc: 0.812	 Empiric Loss: 0.7875	 Intra-Comp. 5.99e-05
(15.0%)	Epoch: 6 	 Batch: 0 	 Objective: 0.5306 	  Acc: 0.812	 Empiric Loss: 0.5306	 Intra-Comp. 7.004e-05
(17.5%)	Epoch: 7 	 Batch: 0 	 Objective: 0.4234 	  Acc: 0.875	 Empiric Loss: 0.4234	 Intra-Comp. 8.18e-05
(20.0%)	Epoch: 8 	 Batch: 0 	 Objective: 0.6456 	  Acc: 0.75	 Empiric Loss: 0.6456	 Intra-Comp. 9.579e-05
(22.5%)	Epoch: 9 	 Batch: 0 	 Objective: 0.2717 	  Acc: 0.938	 Empiric Loss: 0.2717	 Intra-Comp. 0.0001088
(25.0%)	Epoch: 10 	 Batch: 0 	 Objective: 0.1819 	  Acc: 1.0	 Empiric Loss: 0.1819	 Intra-Comp. 0.0001181
(27.5%)	Epoch: 11 	 Batch: 0 	 Objective: 0.2868 	  Acc: 0.875	 Empiric Loss: 0.2868	 Intra-Comp. 0.0001293
(30.0%)	Epoch: 12 	 Batch: 0 	 Objective: 0.04964 	  Acc: 1.0	 Empiric Loss: 0.04963	 Intra-Comp. 0.0001417
(32.5%)	Epoch: 13 	 Batch: 0 	 Objective: 0.1615 	  Acc: 0.938	 Empiric Loss: 0.1615	 Intra-Comp. 0.0001545
(35.0%)	Epoch: 14 	 Batch: 0 	 Objective: 0.3638 	  Acc: 0.812	 Empiric Loss: 0.3638	 Intra-Comp. 0.0001668
(37.5%)	Epoch: 15 	 Batch: 0 	 Objective: 0.1544 	  Acc: 0.938	 Empiric Loss: 0.1544	 Intra-Comp. 0.0001726
(40.0%)	Epoch: 16 	 Batch: 0 	 Objective: 0.02318 	  Acc: 1.0	 Empiric Loss: 0.02318	 Intra-Comp. 0.0001834
(42.5%)	Epoch: 17 	 Batch: 0 	 Objective: 0.0276 	  Acc: 1.0	 Empiric Loss: 0.02759	 Intra-Comp. 0.0001924
(45.0%)	Epoch: 18 	 Batch: 0 	 Objective: 0.02451 	  Acc: 1.0	 Empiric Loss: 0.02451	 Intra-Comp. 0.0001985
(47.5%)	Epoch: 19 	 Batch: 0 	 Objective: 0.02051 	  Acc: 1.0	 Empiric Loss: 0.0205	 Intra-Comp. 0.0002083
(50.0%)	Epoch: 20 	 Batch: 0 	 Objective: 0.1051 	  Acc: 0.938	 Empiric Loss: 0.1051	 Intra-Comp. 0.0002135
(52.5%)	Epoch: 21 	 Batch: 0 	 Objective: 0.107 	  Acc: 0.938	 Empiric Loss: 0.107	 Intra-Comp. 0.0002167
(55.0%)	Epoch: 22 	 Batch: 0 	 Objective: 0.0008649 	  Acc: 1.0	 Empiric Loss: 0.0008627	 Intra-Comp. 0.0002195
(57.5%)	Epoch: 23 	 Batch: 0 	 Objective: 0.002459 	  Acc: 1.0	 Empiric Loss: 0.002456	 Intra-Comp. 0.0002223
(60.0%)	Epoch: 24 	 Batch: 0 	 Objective: 0.001256 	  Acc: 1.0	 Empiric Loss: 0.001254	 Intra-Comp. 0.0002245
(62.5%)	Epoch: 25 	 Batch: 0 	 Objective: 0.001617 	  Acc: 1.0	 Empiric Loss: 0.001615	 Intra-Comp. 0.0002266
(65.0%)	Epoch: 26 	 Batch: 0 	 Objective: 0.1059 	  Acc: 0.938	 Empiric Loss: 0.1059	 Intra-Comp. 0.0002288
(67.5%)	Epoch: 27 	 Batch: 0 	 Objective: 0.002667 	  Acc: 1.0	 Empiric Loss: 0.002665	 Intra-Comp. 0.0002303
(70.0%)	Epoch: 28 	 Batch: 0 	 Objective: 0.0009663 	  Acc: 1.0	 Empiric Loss: 0.000964	 Intra-Comp. 0.0002319
(72.5%)	Epoch: 29 	 Batch: 0 	 Objective: 0.00267 	  Acc: 1.0	 Empiric Loss: 0.002668	 Intra-Comp. 0.0002332
(75.0%)	Epoch: 30 	 Batch: 0 	 Objective: 0.0009736 	  Acc: 1.0	 Empiric Loss: 0.0009713	 Intra-Comp. 0.0002345
(77.5%)	Epoch: 31 	 Batch: 0 	 Objective: 0.0005968 	  Acc: 1.0	 Empiric Loss: 0.0005944	 Intra-Comp. 0.000236
(80.0%)	Epoch: 32 	 Batch: 0 	 Objective: 0.1035 	  Acc: 0.938	 Empiric Loss: 0.1035	 Intra-Comp. 0.0002371
(82.5%)	Epoch: 33 	 Batch: 0 	 Objective: 0.002222 	  Acc: 1.0	 Empiric Loss: 0.00222	 Intra-Comp. 0.0002383
(85.0%)	Epoch: 34 	 Batch: 0 	 Objective: 0.001475 	  Acc: 1.0	 Empiric Loss: 0.001472	 Intra-Comp. 0.0002395
